business_name,average_inspection_score,business_postal_code,business_latitude,business_longitude,business_location
New Chef Hung's Restaurant,69.5,94108,37.794193,-122.406677,POINT (-122.406677 37.794193)
New Delhi Restaurant,82.33333333333333,94102,37.785465,-122.408851,POINT (-122.408851 37.785465)
New Golden Daisy,83.66666666666667,94108,37.795594,-122.408204,POINT (-122.408204 37.795594)
New Jumbo Seafood Restaurant,60.5,94122,37.754132,-122.480058,POINT (-122.480058 37.754132)
New Lien Hing,75.66666666666667,94118,37.783008,-122.463562,POINT (-122.463562 37.783008)
New Luen Sing Fish Market,83.5,94133,37.796973,-122.408504,POINT (-122.408504 37.796973)
"New Lun Ting Cafe, Inc",83.0,94133,37.796098,-122.406275,POINT (-122.406275 37.796098)
New Mangia Tutti Ristorante,89.5,94111,37.794563,-122.403766,POINT (-122.403766 37.794563)
New Mings Restaurant,76.66666666666667,94105,37.787148,-122.400822,POINT (-122.400822 37.787148)
New Ocean Seafood & Produce,82.5,94133,37.795788,-122.408834,POINT (-122.408834 37.795788)
New Princess Market,72.5,94109,37.783559,-122.41595,POINT (-122.41595 37.783559)
New Regent Cafe,68.0,94133,37.797008,-122.406313,POINT (-122.406313 37.797008)
New Russian Hill Market,95.33333333333333,94133,37.795951,-122.414986,POINT (-122.414986 37.795951)
New San Wang Restaurant,85.0,94115,37.785676,-122.429476,POINT (-122.429476 37.785676)
New Sun Hong Kong Restaurant,86.66666666666667,94133,37.797868,-122.407194,POINT (-122.407194 37.797868)
New Woey Loy Goey Restaurant,77.5,94133,37.796013,-122.406507,POINT (-122.406507 37.796013)
New York Tobacco,90.0,94102,37.778743,-122.415607,POINT (-122.415607 37.778743)
Newtree,81.33333333333333,94105,37.789814,-122.398789,POINT (-122.398789 37.789814)
Nick's Crispy Tacos,96.0,94109,37.795991,-122.421817,POINT (-122.421817 37.795991)
Nick's Foods,66.0,94103,37.773337,-122.421553,POINT (-122.421553 37.773337)
Nick's Lighthouse,92.0,94133,37.802479,-122.411234,POINT (-122.411234 37.802479)
Nihon,90.66666666666667,94103,37.768654,-122.415586,POINT (-122.415586 37.768654)
Niji Japanese Grille,92.0,94104,37.789064,-122.402861,POINT (-122.402861 37.789064)
Nijiya Market,88.5,94115,37.785457,-122.430317,POINT (-122.430317 37.785457)
Nile Cafe,98.0,94102,37.786307,-122.413026,POINT (-122.413026 37.786307)
Nina's Cafe,93.5,94102,37.7761,-122.421177,POINT (-122.421177 37.7761)
Ninki Sushi Bar & Restaurant,78.0,94116,37.742743,-122.481749,POINT (-122.481749 37.742743)
Nizario's Pizza,89.0,94118,37.781278,-122.460661,POINT (-122.460661 37.781278)
Nizario's Pizza #2,89.5,94114,37.760893,-122.434459,POINT (-122.434459 37.760893)
Noah's New York Bagels #2113,78.0,94104,37.791348,-122.399834,POINT (-122.399834 37.791348)
Nob Hill Cafe,89.0,94108,37.793238,-122.412746,POINT (-122.412746 37.793238)
Nob Hill Liquors,93.33333333333333,94109,37.790208,-122.417197,POINT (-122.417197 37.790208)
Nonna Rose Restaurant,90.0,94133,37.795202,-122.413169,POINT (-122.413169 37.795202)
Noodle Bar and Grill,87.0,94133,37.797744,-122.407488,POINT (-122.407488 37.797744)
Noodle City,96.66666666666667,94108,37.795534,-122.409893,POINT (-122.409893 37.795534)
Nopa,93.0,94117,37.774778,-122.437717,POINT (-122.437717 37.774778)
Nopalito,89.33333333333333,94122,37.773348,-122.439147,POINT (-122.439147 37.773348)
Nordstrom Espresso Bar,91.66666666666667,94103,37.784317,-122.407563,POINT (-122.407563 37.784317)
Nordstrom Expresso Bar,92.0,94132,37.726895,-122.475861,POINT (-122.475861 37.726895)
Norman's Ice Cream and Freezes,95.0,94133,37.807155,-122.419004,POINT (-122.419004 37.807155)
North Beach Food Mart,96.0,94133,37.802905,-122.413864,POINT (-122.413864 37.802905)
North Beach Market and Deli,96.0,94133,37.797978,-122.406134,POINT (-122.406134 37.797978)
North Beach Pizza,87.5,94133,37.800428,-122.407517,POINT (-122.407517 37.800428)
North Beach Restaurant,86.66666666666667,94133,37.799646,-122.408939,POINT (-122.408939 37.799646)
North Point Market,100.0,94109,37.805281,-122.423563,POINT (-122.423563 37.805281)
Notre Dame des Victoires,96.0,94108,37.791393,-122.406497,POINT (-122.406497 37.791393)
Nrgize Lifestyle Cafe,95.0,94109,37.786848,-122.421547,POINT (-122.421547 37.786848)
O'CONNELL HIGH SCHOOL,97.33333333333333,94110,37.75962,-122.414674,POINT (-122.414674 37.75962)
OAK FAIR MARKET,98.0,94117,37.773285,-122.435709,POINT (-122.435709 37.773285)
OKINA SUSHI,100.0,94118,37.775723,-122.458445,POINT (-122.458445 37.775723)
OMI Senior Center,98.5,94132,37.717298,-122.471709,POINT (-122.471709 37.717298)
OMNI S.F. Hotel - 2nd Floor Pantry,98.0,94104,37.792888,-122.403135,POINT (-122.403135 37.792888)
OMNI S.F. Hotel - 3rd Floor Pantry,98.66666666666667,94104,37.792888,-122.403135,POINT (-122.403135 37.792888)
OMNI S.F. Hotel - Employee Cafeteria,94.66666666666667,94104,37.792888,-122.403135,POINT (-122.403135 37.792888)
OMNI S.F. Hotel - Food & Beverage Storeroom,98.66666666666667,94104,37.792888,-122.403135,POINT (-122.403135 37.792888)
OMNI S.F. Hotel - Main Kitchen,92.33333333333333,94104,37.792888,-122.403135,POINT (-122.403135 37.792888)
OMNI S.F. Hotel - Restaurant & Bar,96.0,94104,37.792888,-122.403135,POINT (-122.403135 37.792888)
ON THE BRIDGE,79.0,94115,37.785227,-122.431472,POINT (-122.431472 37.785227)
ONE MARKET RESTAURANT,83.66666666666667,94105,37.794347,-122.394932,POINT (-122.394932 37.794347)
OOLA RESTAURANT & BAR,83.0,94103,37.78093,-122.402669,POINT (-122.402669 37.78093)
"OPERA HOUSE - BASEMENT,LOWER LOUNGE",89.0,94102,37.778272,-122.420031,POINT (-122.420031 37.778272)
ORIENTAL SEAFOOD RESTAURANT,80.33333333333333,94122,37.753638,-122.490712,POINT (-122.490712 37.753638)
ORPHAN ANDY'S,89.75,94114,37.758132,-122.435614,POINT (-122.435614 37.758132)
ORTEGA ELEMENTARY SCHOOL,91.8,94132,37.716156,-122.466248,POINT (-122.466248 37.716156)
OSTERIA,91.0,94115,37.788183,-122.446757,POINT (-122.446757 37.788183)
OTD,88.66666666666667,94115,37.786988,-122.434074,POINT (-122.434074 37.786988)
OTHER AVENUES FOOD STORE,92.33333333333333,94122,37.760519,-122.504331,POINT (-122.504331 37.760519)
OZUMO,80.0,94105,37.792604,-122.392268,POINT (-122.392268 37.792604)
Oakes Children's Center,95.5,94110,37.745947,-122.412515,POINT (-122.412515 37.745947)
Oakside Cafe,96.0,94117,37.772904,-122.438926,POINT (-122.438926 37.772904)
Oasis Cafe,87.0,94115,37.777965,-122.438424,POINT (-122.438424 37.777965)
Oasis Grill,82.6,94103,37.794483,-122.396584,POINT (-122.396584 37.794483)
Oceanview Market and Deli,93.33333333333333,94121,37.779373,-122.4999,POINT (-122.4999 37.779373)
Okoze Sushi,98.0,94109,37.799143,-122.419317,POINT (-122.419317 37.799143)
Old Blue,99.33333333333333,94133,37.808494,-122.412,POINT (-122.412 37.808494)
Old Skool Cafe,89.5,94124,37.73434,-122.390559,POINT (-122.390559 37.73434)
Olivier's Butchery,96.0,94107,37.758348,-122.387442,POINT (-122.387442 37.758348)
Olivo's Taqueria,87.0,94109,37.787288,-122.418389,POINT (-122.418389 37.787288)
On Lok,91.66666666666667,94131,37.742129,-122.425006,POINT (-122.425006 37.742129)
On Lok Senior Day Health Service,97.33333333333333,94133,37.797883,-122.410374,POINT (-122.410374 37.797883)
On Lok Senior Health Services,100.0,94133,37.798281,-122.403775,POINT (-122.403775 37.798281)
"On Lok Senior Health Services, Inc",95.33333333333333,94109,37.788823,-122.419047,POINT (-122.419047 37.788823)
On Low Wui Senior Center,98.0,94108,37.791586,-122.408452,POINT (-122.408452 37.791586)
Onigilly,94.125,94105,37.791149,-122.404171,POINT (-122.404171 37.791149)
Opera Plaza Cinema,93.66666666666667,94102,37.781454,-122.420644,POINT (-122.420644 37.781454)
Orale Orale Inc,84.0,94111,37.794501,-122.39716,POINT (-122.39716 37.794501)
Orchard Garden Hotel,93.0,94108,37.790648,-122.405183,POINT (-122.405183 37.790648)
Orexi Inc.,92.0,94127,37.738434,-122.468438,POINT (-122.468438 37.738434)
Original Buffalo Wings,69.0,94123,37.799095,-122.442457,POINT (-122.442457 37.799095)
Original Joe's,91.5,94133,37.800363,-122.409477,POINT (-122.409477 37.800363)
Original Perfect Hamburger,96.0,94102,37.786693,-122.413367,POINT (-122.413367 37.786693)
Oscar Burger & Deli,75.66666666666667,94124,37.749798,-122.395962,POINT (-122.395962 37.749798)
Osha Express,74.75,94105,37.794347,-122.394932,POINT (-122.394932 37.794347)
Osha Thai Noodle Cafe,91.33333333333333,94102,37.786598,-122.414583,POINT (-122.414583 37.786598)
Osha Thai Restaurant & Bar,98.66666666666667,94111,37.795108,-122.396184,POINT (-122.396184 37.795108)
Osha Thai Restaurant & Lounge,77.5,94107,37.783662,-122.398704,POINT (-122.398704 37.783662)
Oski,97.0,94133,37.808494,-122.412,POINT (-122.412 37.808494)
PACIFIC CATCH,89.0,94123,37.800763,-122.436536,POINT (-122.436536 37.800763)
PACIFIC FOOD MART,85.0,94115,37.785623,-122.436498,POINT (-122.436498 37.785623)
PACIFIC HEIGHTS CHEVRON,98.0,94115,37.788708,-122.435704,POINT (-122.435704 37.788708)
PACIFIC PLAZA CAFE,88.5,94109,37.786864,-122.423218,POINT (-122.423218 37.786864)
PACIFIC SUPER MARKET,72.5,94112,37.712148,-122.452076,POINT (-122.452076 37.712148)
PALOMINO EURO-BISTRO,78.5,94105,37.789394,-122.390073,POINT (-122.390073 37.789394)
PAN LIDO SALVADORENO #2 INC.,91.0,94112,37.71536,-122.441924,POINT (-122.441924 37.71536)
PAN-O-RAMA,98.66666666666667,94110,37.762921,-122.411254,POINT (-122.411254 37.762921)
PANCHO VILLA,85.66666666666667,94103,37.764897,-122.421234,POINT (-122.421234 37.764897)
PANCHO'S,85.5,94118,37.781507,-122.456176,POINT (-122.456176 37.781507)
PANDA EXPRESS,93.85714285714286,94103,37.784317,-122.407563,POINT (-122.407563 37.784317)
PARMA RESTAURANT,98.0,94123,37.799807,-122.437649,POINT (-122.437649 37.799807)
PASITA'S BAKERY,90.5,94112,37.723086,-122.435983,POINT (-122.435983 37.723086)
PASQUALES,87.0,94122,37.764108,-122.465512,POINT (-122.465512 37.764108)
"PATPONG THAI CUISINE, INC.",81.5,94121,37.781973,-122.48522,POINT (-122.48522 37.781973)
PAZZO,88.0,94103,37.769287,-122.403974,POINT (-122.403974 37.769287)
PEBBLE'S CAFE,91.0,94131,37.73382,-122.434093,POINT (-122.434093 37.73382)
PEET'S COFFEE & TEA,95.57142857142857,94115,37.787834,-122.399522,POINT (-122.399522 37.787834)
PEET'S COFFEES & TEAS,96.0,94118,37.786754,-122.450476,POINT (-122.450476 37.786754)
PEKING RESTAURANT,85.33333333333333,94122,37.754086,-122.47835,POINT (-122.47835 37.754086)
PEKING WOK RESTAURANT,89.0,94124,37.733891,-122.391183,POINT (-122.391183 37.733891)
PERRYS,91.66666666666667,94123,37.797648,-122.431274,POINT (-122.431274 37.797648)
PETE'S UNOCAL 76,100.0,94122,37.753003,-122.503549,POINT (-122.503549 37.753003)
PETER D'S RESTAURANT,65.0,94109,37.795993,-122.423585,POINT (-122.423585 37.795993)
PETES BARBEQUE,86.66666666666667,94110,37.758684,-122.418975,POINT (-122.418975 37.758684)
PHILIPPINE DELICACIES,80.66666666666667,94112,37.711286,-122.446607,POINT (-122.446607 37.711286)
PHO HUYNH HIEP II,87.0,94122,37.763503,-122.477748,POINT (-122.477748 37.763503)
PHUKET THAI RESTAURANT,71.0,94117,37.771117,-122.436976,POINT (-122.436976 37.771117)
PING'S MEAT MARKET,88.0,94118,37.777286,-122.461229,POINT (-122.461229 37.777286)
PIRRO'S PIZZERIA,85.0,94116,37.742438,-122.490421,POINT (-122.490421 37.742438)
PIZZA HUT,92.0,94110,37.743313,-122.421363,POINT (-122.421363 37.743313)
PIZZA HUT #758280,95.33333333333333,94109,37.786477,-122.415454,POINT (-122.415454 37.786477)
PLOY #2 THAI CUISINE,74.0,94117,37.769458,-122.451354,POINT (-122.451354 37.769458)
PLUTO'S,90.0,94122,37.799796,-122.441041,POINT (-122.441041 37.799796)
POPEYES CHICKEN & BISCUIT,91.0,94117,37.774873,-122.437804,POINT (-122.437804 37.774873)
POPEYES-GENEVA & MISSION,92.66666666666667,94112,37.716643,-122.441187,POINT (-122.441187 37.716643)
PORK STORE CAFE,83.0,94117,37.770063,-122.446247,POINT (-122.446247 37.770063)
PORTICO,80.6,94103,37.774722,-122.406761,POINT (-122.406761 37.774722)
PORTOLA BAPTIST CHURCH,98.0,94112,37.728469,-122.420606,POINT (-122.420606 37.728469)
POTRERO HILL NEIGHBORHOOD House,98.66666666666667,94107,37.758134,-122.400926,POINT (-122.400926 37.758134)
POTRERO TERRACE MARKET,95.33333333333333,94107,37.754882,-122.39879,POINT (-122.39879 37.754882)
PPQ Beef Noodle House,71.5,94122,37.763603,-122.477497,POINT (-122.477497 37.763603)
PPQ Vietnamese RESTAURANT,81.25,94121,37.782068,-122.484432,POINT (-122.484432 37.782068)
PRESIDIO GATE APARTMENTS,100.0,94123,37.798558,-122.446784,POINT (-122.446784 37.798558)
PRESIDIO GOLF CLUB,90.0,94118,37.788807,-122.460845,POINT (-122.460845 37.788807)
PRESIDIO THEATRE,91.0,94123,37.800128,-122.441914,POINT (-122.441914 37.800128)
PRINCESS BAKERY,72.5,94112,37.724422,-122.434985,POINT (-122.434985 37.724422)
PROGRESSIVE GROUNDS,91.25,94110,37.739143,-122.417653,POINT (-122.417653 37.739143)
PUERTO ALEGRE,89.66666666666667,94110,37.764148,-122.421855,POINT (-122.421855 37.764148)
PUERTO ALEGRE NO. 2,98.0,94110,37.751208,-122.409162,POINT (-122.409162 37.751208)
PUNJAB KABAB HOUSE,83.0,94102,37.784303,-122.409647,POINT (-122.409647 37.784303)
Pacific Catch,88.0,94122,37.758941,-122.48591,POINT (-122.48591 37.758941)
Pacific Street Fish Market,88.5,94133,37.796583,-122.408413,POINT (-122.408413 37.796583)
Pacific Union Club,98.0,94108,37.791788,-122.411324,POINT (-122.411324 37.791788)
Padrecito,88.0,94117,37.765644,-122.449974,POINT (-122.449974 37.765644)
Pagan Restaurant,83.8,94121,37.781558,-122.493393,POINT (-122.493393 37.781558)
Palio Cafe,96.5,94143,37.763473,-122.458202,POINT (-122.458202 37.763473)
Palio D'Asti,86.0,94111,37.793738,-122.403644,POINT (-122.403644 37.793738)
Palio Paninoteca,90.0,94107,37.757114,-122.388034,POINT (-122.388034 37.757114)
Palmyra,86.33333333333333,94117,37.771698,-122.433903,POINT (-122.433903 37.771698)
Pampanguena Cuisine,90.66666666666667,94112,37.727111,-122.432926,POINT (-122.432926 37.727111)
Pan Lido Salvadoreno,86.5,94110,37.755479,-122.417583,POINT (-122.417583 37.755479)
Panchitas Restaurant,75.66666666666667,94103,37.764903,-122.421609,POINT (-122.421609 37.764903)
Pancho's Salsa Bar & Grill,91.25,94109,37.792093,-122.421024,POINT (-122.421024 37.792093)
Panda Express,98.0,94115,37.763473,-122.458202,POINT (-122.458202 37.763473)
Pane e Vino Trattoria,83.0,94123,37.798063,-122.427637,POINT (-122.427637 37.798063)
Panini,84.5,94117,37.770053,-122.446337,POINT (-122.446337 37.770053)
Papa John's Pizza,94.14285714285714,94109,37.717766,-122.474386,POINT (-122.474386 37.717766)
Papalote,85.4,94110,37.752073,-122.420939,POINT (-122.420939 37.752073)
Papalote Mexican Grill,91.5,94117,37.775813,-122.446047,POINT (-122.446047 37.775813)
Parada 22,88.0,94117,37.769303,-122.451961,POINT (-122.451961 37.769303)
Paradise Coffee & Donut,87.33333333333333,94102,37.785846,-122.412207,POINT (-122.412207 37.785846)
Paris Pizza,90.0,94133,37.798168,-122.404605,POINT (-122.404605 37.798168)
Park Gyros,87.5,94122,37.758941,-122.48591,POINT (-122.48591 37.758941)
Park Tavern,84.0,94133,37.801068,-122.409267,POINT (-122.409267 37.801068)
Parkside Quickly,88.0,94116,37.742989,-122.477662,POINT (-122.477662 37.742989)
Parkside Tavern,89.0,94116,37.742579,-122.487112,POINT (-122.487112 37.742579)
Pasilla,88.0,94108,37.791534,-122.404214,POINT (-122.404214 37.791534)
Pasquales,89.0,94117,37.735568,-122.5027,POINT (-122.5027 37.735568)
Pasta Moto of San Francisco Centre LLC,79.0,94103,37.784848,-122.406892,POINT (-122.406892 37.784848)
Pat's Cafe,88.66666666666667,94133,37.803947,-122.414927,POINT (-122.414927 37.803947)
Patxi's Chicago Pizza,88.0,94102,37.776593,-122.425017,POINT (-122.425017 37.776593)
Paulie's Pickling,99.2,94110,37.739228,-122.417988,POINT (-122.417988 37.739228)
Pauline's Pizza,92.0,94103,37.768677,-122.422275,POINT (-122.422275 37.768677)
Pause,91.0,94102,37.773344,-122.421638,POINT (-122.421638 37.773344)
Pazzia Restaurant,90.0,94107,37.783272,-122.398204,POINT (-122.398204 37.783272)
Pearl Market,94.0,94115,37.780783,-122.438984,POINT (-122.438984 37.780783)
Pearl's Deluxe Burgers,95.33333333333333,94109,37.787677,-122.413634,POINT (-122.413634 37.787677)
Peasant Pies,97.25,94122,37.763904,-122.469149,POINT (-122.469149 37.763904)
Peet's Coffee & Tea,94.26785714285714,94105,37.795184,-122.393819,POINT (-122.393819 37.795184)
"Peet's Coffee & Tea, Inc",94.0,94111,37.791554,-122.399565,POINT (-122.399565 37.791554)
Peet's Coffee and Tea,95.64285714285714,94132,37.774722,-122.406761,POINT (-122.406761 37.774722)
Pena Pachamama,90.0,94133,37.799718,-122.410677,POINT (-122.410677 37.799718)
Penang Garden  Restaurant,82.33333333333333,94108,37.795288,-122.405543,POINT (-122.405543 37.795288)
Peninsula Seafood Restaurant,74.0,94133,37.79607,-122.405846,POINT (-122.405846 37.79607)
Per Diem,83.0,94104,37.789575,-122.401091,POINT (-122.401091 37.789575)
Pera,86.25,94107,37.762493,-122.397073,POINT (-122.397073 37.762493)
Peralta,96.0,94133,37.808494,-122.412,POINT (-122.412 37.808494)
Perbacco,83.5,94111,37.793368,-122.399294,POINT (-122.399294 37.793368)
Perry's Embarcadero,81.33333333333333,94105,37.792663,-122.392403,POINT (-122.392403 37.792663)
Pete's Deli & Cafe,81.0,94115,37.785124,-122.439874,POINT (-122.439874 37.785124)
Pete's Tavern,91.0,94107,37.779343,-122.390519,POINT (-122.390519 37.779343)
Peter Claver Community,89.5,94115,37.779531,-122.432628,POINT (-122.432628 37.779531)
Petite Auberge,97.0,94108,37.789813,-122.411447,POINT (-122.411447 37.789813)
Pharaohs,93.33333333333333,94102,37.786787,-122.413329,POINT (-122.413329 37.786787)
Phil'z Coffee,95.6,94111,37.775487,-122.393661,POINT (-122.393661 37.775487)
Phillies,92.66666666666667,94112,37.716165,-122.440572,POINT (-122.440572 37.716165)
Philz Coffee,95.05555555555556,94114,37.782565,-122.420626,POINT (-122.420626 37.782565)
Pho #1,76.66666666666667,94134,37.729254,-122.40426,POINT (-122.40426 37.729254)
Pho Ha Tien,86.66666666666667,94127,37.725306,-122.462261,POINT (-122.462261 37.725306)
"Pho Tan Hoa, Inc",90.0,94102,37.785446,-122.412972,POINT (-122.412972 37.785446)
Pho Vietnam San Francisco,91.66666666666667,94109,37.78973,-122.420445,POINT (-122.420445 37.78973)
Pi Bar,91.66666666666667,94110,37.749982,-122.420517,POINT (-122.420517 37.749982)
Piaza Pellegrini,82.0,94133,37.800851,-122.411062,POINT (-122.411062 37.800851)
Pica Pica,89.0,94103,37.766394,-122.421986,POINT (-122.421986 37.766394)
Piccadilly Fish & Chips,92.5,94109,37.789299,-122.420352,POINT (-122.420352 37.789299)
Piccino,89.0,94107,37.757815,-122.390141,POINT (-122.390141 37.757815)
Piccolo Italia Pizza,88.25,94109,37.785121,-122.417854,POINT (-122.417854 37.785121)
Pier 23 Cafe Inc,83.0,94111,37.802673,-122.400867,POINT (-122.400867 37.802673)
Pinkberry,92.0,94107,37.78655,-122.40756,POINT (-122.40756 37.78655)
Piperade,90.66666666666667,94111,37.800674,-122.401484,POINT (-122.401484 37.800674)
Piqueos LLC,89.5,94110,37.738893,-122.414078,POINT (-122.414078 37.738893)
Piraat Pizza,91.33333333333333,94102,37.788858,-122.411754,POINT (-122.411754 37.788858)
Pizza Orgasmica,75.0,94123,37.798764,-122.435874,POINT (-122.435874 37.798764)
Pizza Zone & Grill,90.66666666666667,94102,37.779847,-122.418985,POINT (-122.418985 37.779847)
Pizzelle Di North Beach,88.0,94133,37.798065,-122.406855,POINT (-122.406855 37.798065)
Pizzeria Delfina,93.16666666666667,94115,37.761657,-122.424347,POINT (-122.424347 37.761657)
Pizzetta 211,84.5,94121,37.783758,-122.482885,POINT (-122.482885 37.783758)
Plaj Restaurant & Bar,91.0,94102,37.778854,-122.422237,POINT (-122.422237 37.778854)
Play  Field Cafe,90.5,94132,37.73017,-122.502535,POINT (-122.502535 37.73017)
Players,91.0,94133,37.80824,-122.410189,POINT (-122.410189 37.80824)
Plouf,84.0,94104,37.791318,-122.403757,POINT (-122.403757 37.791318)
Plow,98.0,94107,37.762588,-122.395534,POINT (-122.395534 37.762588)
Poesia,83.0,94114,37.760959,-122.434302,POINT (-122.434302 37.760959)
Polly Ann Ice Cream,98.5,94122,37.753338,-122.497572,POINT (-122.497572 37.753338)
